"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2019,12,"AS","Alaska Airlines Inc.","LAS","Las Vegas, NV: McCarran International",657.00,188.00,48.87,0.69,69.56,1.00,67.88,7.00,0.00,11296.00,3236.00,61.00,3680.00,107.00,4212.00,
2019,12,"AS","Alaska Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",1588.00,420.00,96.83,6.47,178.10,1.73,136.87,22.00,4.00,24575.00,7024.00,350.00,7439.00,32.00,9730.00,
2019,12,"AS","Alaska Airlines Inc.","MCO","Orlando, FL: Orlando International",146.00,29.00,5.91,0.00,19.41,0.00,3.68,0.00,0.00,1668.00,449.00,0.00,1023.00,0.00,196.00,
2019,12,"AS","Alaska Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",91.00,21.00,7.76,0.00,5.80,0.00,7.43,0.00,0.00,1060.00,344.00,0.00,335.00,0.00,381.00,
2019,12,"AS","Alaska Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",273.00,81.00,28.39,0.00,27.08,0.00,25.53,2.00,0.00,4401.00,1885.00,0.00,890.00,0.00,1626.00,
2019,12,"AS","Alaska Airlines Inc.","PDX","Portland, OR: Portland International",1661.00,323.00,80.31,3.48,85.99,0.79,152.44,19.00,0.00,19349.00,5564.00,175.00,2923.00,15.00,10672.00,
2019,12,"AS","Alaska Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",62.00,13.00,4.85,0.00,6.59,0.00,1.56,0.00,0.00,523.00,229.00,0.00,253.00,0.00,41.00,
2019,12,"AS","Alaska Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",260.00,73.00,24.03,0.00,21.63,0.92,26.43,1.00,0.00,3903.00,1454.00,0.00,790.00,135.00,1524.00,
2019,12,"AS","Alaska Airlines Inc.","SAN","San Diego, CA: San Diego International",747.00,193.00,41.48,0.32,80.63,0.59,69.98,9.00,3.00,9449.00,2206.00,15.00,2940.00,23.00,4265.00,
2019,12,"AS","Alaska Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",5754.00,1451.00,272.69,17.24,637.24,4.32,519.51,53.00,4.00,79347.00,16760.00,1290.00,24126.00,105.00,37066.00,
2019,12,"AS","Alaska Airlines Inc.","SFO","San Francisco, CA: San Francisco International",1808.00,601.00,89.23,3.58,337.00,1.00,170.18,38.00,0.00,40938.00,6387.00,402.00,21088.00,22.00,13039.00,
2019,12,"AS","Alaska Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",60.00,15.00,5.24,0.00,1.18,0.00,8.59,1.00,0.00,779.00,404.00,0.00,32.00,0.00,343.00,
2019,12,"AS","Alaska Airlines Inc.","TPA","Tampa, FL: Tampa International",47.00,15.00,6.60,0.00,4.48,0.00,3.93,0.00,0.00,888.00,510.00,0.00,132.00,0.00,246.00,
2019,12,"B6","JetBlue Airways","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",278.00,96.00,45.28,0.24,22.16,0.00,28.31,3.00,1.00,7977.00,3467.00,13.00,1327.00,0.00,3170.00,
2019,12,"B6","JetBlue Airways","BOS","Boston, MA: Logan International",4494.00,1472.00,328.55,9.32,497.19,1.15,635.79,76.00,8.00,160383.00,37593.00,2093.00,45481.00,37.00,75179.00,
2019,12,"B6","JetBlue Airways","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",111.00,38.00,21.61,0.00,6.35,0.00,10.04,4.00,0.00,3721.00,1598.00,0.00,570.00,0.00,1553.00,
2019,12,"B6","JetBlue Airways","CLT","Charlotte, NC: Charlotte Douglas International",116.00,37.00,15.53,0.25,9.46,0.00,11.77,2.00,0.00,3825.00,1062.00,52.00,617.00,0.00,2094.00,
2019,12,"B6","JetBlue Airways","DCA","Washington, DC: Ronald Reagan Washington National",825.00,256.00,95.14,2.95,83.73,0.00,74.18,6.00,1.00,24033.00,8697.00,385.00,5082.00,0.00,9869.00,
2019,12,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",84.00,27.00,9.89,0.66,9.77,0.00,6.68,0.00,0.00,2008.00,730.00,156.00,523.00,0.00,599.00,
2019,12,"B6","JetBlue Airways","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",45.00,16.00,6.14,0.00,6.95,0.00,2.91,0.00,0.00,1193.00,400.00,0.00,472.00,0.00,321.00,
2019,12,"B6","JetBlue Airways","DTW","Detroit, MI: Detroit Metro Wayne County",98.00,28.00,11.79,0.00,7.04,0.12,9.05,1.00,0.00,2637.00,790.00,0.00,563.00,16.00,1268.00,
2019,12,"B6","JetBlue Airways","EWR","Newark, NJ: Newark Liberty International",877.00,391.00,76.33,3.21,210.43,0.00,101.03,14.00,3.00,37560.00,7187.00,498.00,18467.00,0.00,11408.00,
2019,12,"B6","JetBlue Airways","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2236.00,779.00,281.06,11.52,176.96,0.61,308.85,5.00,11.00,64828.00,23083.00,2222.00,8645.00,19.00,30859.00,
2019,12,"B6","JetBlue Airways","IAH","Houston, TX: George Bush Intercontinental/Houston",62.00,22.00,8.79,0.73,5.69,0.00,6.79,0.00,0.00,1765.00,879.00,116.00,349.00,0.00,421.00,
2019,12,"B6","JetBlue Airways","JFK","New York, NY: John F. Kennedy International",3462.00,1048.00,340.45,6.80,266.95,1.54,432.26,9.00,5.00,89508.00,29667.00,1270.00,15017.00,35.00,43519.00,
2019,12,"B6","JetBlue Airways","LAS","Las Vegas, NV: McCarran International",337.00,103.00,38.87,1.80,29.75,0.00,32.58,0.00,0.00,8351.00,3030.00,208.00,2065.00,0.00,3048.00,
2019,12,"B6","JetBlue Airways","LAX","Los Angeles, CA: Los Angeles International",617.00,225.00,64.36,2.01,132.50,0.52,25.61,0.00,0.00,13739.00,5501.00,85.00,4776.00,16.00,3361.00,
2019,12,"B6","JetBlue Airways","LGA","New York, NY: LaGuardia",470.00,162.00,41.22,1.69,67.11,0.56,51.42,7.00,1.00,17810.00,4113.00,251.00,5942.00,14.00,7490.00,
2019,12,"B6","JetBlue Airways","MCO","Orlando, FL: Orlando International",1800.00,536.00,182.17,4.05,132.90,1.48,215.41,5.00,3.00,44114.00,14790.00,537.00,6494.00,49.00,22244.00,
2019,12,"B6","JetBlue Airways","MSP","Minneapolis, MN: Minneapolis-St Paul International",77.00,24.00,4.27,0.00,7.85,1.00,10.87,1.00,0.00,1843.00,274.00,0.00,406.00,22.00,1141.00,
2019,12,"B6","JetBlue Airways","ORD","Chicago, IL: Chicago O'Hare International",189.00,71.00,27.39,1.77,20.76,0.00,21.09,2.00,1.00,6587.00,2360.00,516.00,1017.00,0.00,2694.00,
2019,12,"B6","JetBlue Airways","PDX","Portland, OR: Portland International",57.00,17.00,5.53,0.39,3.00,0.00,8.08,0.00,0.00,1042.00,333.00,22.00,110.00,0.00,577.00,
2019,12,"B6","JetBlue Airways","PHL","Philadelphia, PA: Philadelphia International",276.00,88.00,30.50,0.78,35.80,0.00,20.92,9.00,2.00,9403.00,2791.00,213.00,3094.00,0.00,3305.00,
2019,12,"B6","JetBlue Airways","PHX","Phoenix, AZ: Phoenix Sky Harbor International",93.00,29.00,16.42,0.69,6.76,0.00,5.13,0.00,0.00,2010.00,999.00,18.00,335.00,0.00,658.00,
2019,12,"B6","JetBlue Airways","SAN","San Diego, CA: San Diego International",172.00,45.00,16.72,0.00,22.58,0.00,5.70,0.00,1.00,2481.00,1093.00,0.00,732.00,0.00,656.00,
2019,12,"B6","JetBlue Airways","SEA","Seattle, WA: Seattle/Tacoma International",166.00,51.00,19.42,0.19,19.79,0.00,11.60,0.00,0.00,4077.00,1538.00,40.00,732.00,0.00,1767.00,
2019,12,"B6","JetBlue Airways","SFO","San Francisco, CA: San Francisco International",426.00,135.00,21.96,1.89,94.35,0.00,16.80,1.00,1.00,13391.00,3076.00,518.00,7803.00,0.00,1994.00,
2019,12,"B6","JetBlue Airways","SLC","Salt Lake City, UT: Salt Lake City International",235.00,71.00,39.22,0.99,19.77,0.00,11.02,0.00,1.00,5576.00,3368.00,339.00,997.00,0.00,872.00,
2019,12,"B6","JetBlue Airways","TPA","Tampa, FL: Tampa International",467.00,147.00,66.95,0.29,35.18,0.00,44.58,2.00,3.00,11061.00,5196.00,20.00,1635.00,0.00,4210.00,
2019,12,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",19713.00,2289.00,685.74,89.42,758.43,1.82,753.59,4.00,11.00,131775.00,55006.00,7998.00,26097.00,86.00,42588.00,
2019,12,"DL","Delta Air Lines Inc.","BOS","Boston, MA: Logan International",1549.00,422.00,72.21,12.94,239.05,0.00,97.80,11.00,0.00,34212.00,4215.00,1130.00,20793.00,0.00,8074.00,
2019,12,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",550.00,63.00,19.61,1.56,23.30,0.00,18.52,0.00,0.00,2139.00,681.00,59.00,710.00,0.00,689.00,
2019,12,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",608.00,84.00,29.62,2.11,35.12,0.00,17.15,0.00,0.00,4622.00,2456.00,133.00,1132.00,0.00,901.00,
2019,12,"DL","Delta Air Lines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",805.00,132.00,43.28,3.74,53.03,0.00,31.95,0.00,0.00,6111.00,2585.00,245.00,1833.00,0.00,1448.00,
2019,12,"DL","Delta Air Lines Inc.","DEN","Denver, CO: Denver International",1016.00,172.00,60.72,5.15,67.35,0.00,38.78,0.00,0.00,9757.00,3386.00,768.00,2721.00,0.00,2882.00,
2019,12,"DL","Delta Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",917.00,172.00,60.58,2.19,62.72,0.00,46.51,0.00,3.00,9677.00,4201.00,89.00,2455.00,0.00,2932.00,
2019,12,"DL","Delta Air Lines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",4940.00,621.00,182.89,24.66,192.51,0.00,220.94,2.00,4.00,36279.00,12571.00,2745.00,6458.00,0.00,14505.00,
2019,12,"DL","Delta Air Lines Inc.","EWR","Newark, NJ: Newark Liberty International",444.00,153.00,20.08,1.01,121.85,0.00,10.06,0.00,0.00,11031.00,1344.00,39.00,9206.00,0.00,442.00,
2019,12,"DL","Delta Air Lines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1020.00,200.00,59.18,11.14,92.53,0.00,37.15,0.00,2.00,12946.00,4786.00,720.00,5229.00,0.00,2211.00,
2019,12,"DL","Delta Air Lines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",239.00,44.00,21.20,2.67,13.72,0.00,6.41,0.00,1.00,2386.00,1502.00,84.00,480.00,0.00,320.00,
2019,12,"DL","Delta Air Lines Inc.","IAD","Washington, DC: Washington Dulles International",248.00,29.00,13.10,1.52,9.19,0.00,5.18,0.00,0.00,999.00,458.00,36.00,330.00,0.00,175.00,
2019,12,"DL","Delta Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",544.00,112.00,37.15,5.92,34.14,0.60,34.19,0.00,2.00,5466.00,2011.00,334.00,1187.00,71.00,1863.00,
2019,12,"DL","Delta Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",2786.00,529.00,140.26,10.20,217.27,0.00,161.27,5.00,9.00,35898.00,12077.00,1953.00,9307.00,0.00,12561.00,
2019,12,"DL","Delta Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",1116.00,179.00,55.90,7.89,78.39,0.00,36.81,0.00,0.00,9727.00,3770.00,525.00,3551.00,0.00,1881.00,
2019,12,"DL","Delta Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",2973.00,681.00,162.28,20.35,336.82,1.00,160.55,0.00,1.00,33836.00,9906.00,1094.00,12270.00,73.00,10493.00,
2019,12,"DL","Delta Air Lines Inc.","LGA","New York, NY: LaGuardia",2499.00,616.00,102.23,11.22,343.55,0.00,158.99,1.00,7.00,42413.00,7071.00,1556.00,19801.00,0.00,13985.00,
2019,12,"DL","Delta Air Lines Inc.","MCO","Orlando, FL: Orlando International",1671.00,276.00,102.30,17.69,84.76,2.00,69.24,1.00,4.00,17248.00,6141.00,3034.00,3363.00,67.00,4643.00,
2019,12,"DL","Delta Air Lines Inc.","MDW","Chicago, IL: Chicago Midway International",168.00,11.00,6.31,0.00,1.09,0.00,3.61,0.00,0.00,507.00,356.00,0.00,25.00,0.00,126.00,
2019,12,"DL","Delta Air Lines Inc.","MIA","Miami, FL: Miami International",782.00,146.00,53.74,4.76,47.37,0.00,40.13,0.00,0.00,8658.00,4290.00,303.00,2000.00,0.00,2065.00,
2019,12,"DL","Delta Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",5532.00,849.00,215.86,41.58,253.79,0.00,337.77,1.00,2.00,53322.00,16291.00,5508.00,9900.00,0.00,21623.00,
2019,12,"DL","Delta Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",1089.00,185.00,57.50,3.48,76.70,0.00,47.32,0.00,0.00,11357.00,3045.00,112.00,4456.00,0.00,3744.00,
2019,12,"DL","Delta Air Lines Inc.","PDX","Portland, OR: Portland International",633.00,80.00,27.67,1.43,28.20,1.00,21.70,0.00,0.00,3228.00,1550.00,57.00,792.00,16.00,813.00,
2019,12,"DL","Delta Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",513.00,107.00,37.95,1.24,50.92,0.93,15.96,0.00,0.00,5637.00,2269.00,35.00,2638.00,88.00,607.00,
2019,12,"DL","Delta Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",769.00,140.00,45.64,2.55,65.96,0.00,25.85,0.00,1.00,6574.00,3145.00,117.00,2091.00,0.00,1221.00,
2019,12,"DL","Delta Air Lines Inc.","SAN","San Diego, CA: San Diego International",774.00,161.00,46.70,6.28,80.06,0.00,27.96,0.00,2.00,7715.00,2504.00,739.00,2969.00,0.00,1503.00,
2019,12,"DL","Delta Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",2513.00,381.00,105.40,9.32,131.47,0.00,134.81,0.00,5.00,23181.00,6984.00,443.00,5872.00,0.00,9882.00,
2019,12,"DL","Delta Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",1234.00,406.00,53.52,14.82,283.48,0.00,54.18,0.00,0.00,36694.00,4776.00,1207.00,26323.00,0.00,4388.00,
2019,12,"DL","Delta Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",3977.00,612.00,195.77,21.00,190.63,0.00,204.60,0.00,10.00,41721.00,17449.00,1681.00,7932.00,0.00,14659.00,
2019,12,"DL","Delta Air Lines Inc.","TPA","Tampa, FL: Tampa International",1053.00,169.00,68.72,11.20,48.84,0.00,40.23,0.00,3.00,10203.00,3768.00,1037.00,2471.00,0.00,2927.00,
2019,12,"EV","ExpressJet Airlines LLC","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",76.00,17.00,7.51,0.24,4.13,0.00,5.12,0.00,0.00,1880.00,1516.00,25.00,200.00,0.00,139.00,
2015,1,"AA","American Airlines Inc.","JFK","New York, NY: John F. Kennedy International",1369.00,322.00,73.31,8.44,136.78,0.00,103.47,86.00,3.00,20055.00,5273.00,999.00,6358.00,0.00,7425.00,
2015,1,"AA","American Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",2633.00,445.00,157.17,25.21,107.82,1.36,153.43,41.00,4.00,25261.00,10914.00,1460.00,3293.00,42.00,9552.00,
2015,1,"AA","American Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",12466.00,2463.00,645.29,64.66,765.92,4.14,982.99,203.00,6.00,167313.00,66714.00,5055.00,24137.00,123.00,71284.00,
2015,1,"AA","American Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",169.00,50.00,28.69,0.00,15.04,0.00,6.27,0.00,4.00,4175.00,2602.00,0.00,523.00,0.00,1050.00,
2015,1,"AA","American Airlines Inc.","SFO","San Francisco, CA: San Francisco International",876.00,200.00,59.98,10.44,73.98,0.14,55.46,15.00,0.00,11993.00,3108.00,761.00,3394.00,21.00,4709.00,
2015,1,"AA","American Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",397.00,87.00,42.03,0.12,18.07,0.00,26.78,1.00,1.00,4666.00,2481.00,8.00,625.00,0.00,1552.00,
2015,1,"AA","American Airlines Inc.","BOS","Boston, MA: Logan International",862.00,225.00,65.51,17.84,67.48,0.00,74.17,53.00,1.00,11123.00,3067.00,1079.00,2639.00,0.00,4338.00,
2015,1,"AA","American Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",930.00,183.00,71.31,11.53,51.72,0.00,48.44,20.00,3.00,8962.00,3633.00,693.00,1953.00,0.00,2683.00,
2015,1,"AA","American Airlines Inc.","LAS","Las Vegas, NV: McCarran International",889.00,157.00,58.30,10.69,29.87,1.00,57.14,7.00,1.00,9667.00,3807.00,749.00,1214.00,61.00,3836.00,
2015,1,"AA","American Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",510.00,110.00,38.03,11.25,32.56,0.10,28.06,6.00,0.00,5829.00,2217.00,577.00,1326.00,15.00,1694.00,
2015,1,"AA","American Airlines Inc.","IAD","Washington, DC: Washington Dulles International",211.00,58.00,19.94,0.03,16.25,0.27,21.51,1.00,1.00,3275.00,1245.00,3.00,560.00,13.00,1454.00,
2015,1,"AA","American Airlines Inc.","MIA","Miami, FL: Miami International",4330.00,1002.00,261.12,36.55,392.40,2.83,309.09,87.00,17.00,56189.00,16768.00,2786.00,13782.00,202.00,22651.00,
2015,1,"AA","American Airlines Inc.","TPA","Tampa, FL: Tampa International",508.00,108.00,41.31,6.04,21.02,0.00,39.63,5.00,1.00,6130.00,2031.00,276.00,832.00,0.00,2991.00,
2015,1,"AA","American Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",283.00,77.00,25.12,0.52,29.08,0.31,21.97,17.00,0.00,4236.00,1378.00,11.00,1302.00,12.00,1533.00,
2015,1,"AA","American Airlines Inc.","SAN","San Diego, CA: San Diego International",436.00,85.00,37.33,6.17,12.87,0.00,28.63,4.00,0.00,3937.00,1733.00,239.00,362.00,0.00,1603.00,
2015,1,"AA","American Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",3904.00,862.00,208.77,16.39,324.08,1.31,311.44,107.00,2.00,49201.00,13215.00,1272.00,12644.00,46.00,22024.00,
2015,1,"AA","American Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",371.00,92.00,35.84,7.58,18.50,0.22,29.87,2.00,4.00,4852.00,1991.00,407.00,792.00,5.00,1657.00,
2015,1,"AA","American Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",238.00,47.00,18.99,0.12,14.47,0.00,13.42,1.00,0.00,2242.00,832.00,10.00,458.00,0.00,942.00,
2015,1,"AA","American Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",173.00,45.00,19.94,0.00,6.56,0.14,18.36,1.00,0.00,2301.00,775.00,0.00,171.00,11.00,1344.00,
2015,1,"AA","American Airlines Inc.","MCO","Orlando, FL: Orlando International",943.00,217.00,80.76,8.86,54.43,0.06,72.89,10.00,3.00,9888.00,3787.00,413.00,1867.00,1.00,3820.00,
2015,1,"AA","American Airlines Inc.","DEN","Denver, CO: Denver International",480.00,126.00,52.57,4.28,32.25,0.48,36.43,0.00,1.00,6185.00,2446.00,389.00,1144.00,10.00,2196.00,
2015,1,"AA","American Airlines Inc.","PDX","Portland, OR: Portland International",112.00,26.00,11.53,0.62,3.78,0.00,10.08,0.00,1.00,1602.00,590.00,51.00,118.00,0.00,843.00,
2015,1,"AA","American Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",447.00,98.00,40.19,1.12,20.57,0.00,36.12,3.00,0.00,5216.00,2118.00,79.00,788.00,0.00,2231.00,
2015,1,"AA","American Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",409.00,64.00,27.02,6.53,10.38,0.00,20.07,13.00,1.00,3176.00,1310.00,497.00,332.00,0.00,1037.00,
2015,1,"AA","American Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",216.00,63.00,28.03,0.99,12.20,0.00,21.78,2.00,0.00,2867.00,1219.00,131.00,319.00,0.00,1198.00,
2015,1,"AA","American Airlines Inc.","LGA","New York, NY: LaGuardia",1201.00,306.00,79.59,15.15,127.40,0.00,83.86,86.00,14.00,15935.00,3814.00,1026.00,5491.00,0.00,5604.00,
2015,1,"AA","American Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",326.00,109.00,25.76,0.92,59.28,0.00,23.05,23.00,0.00,5186.00,1394.00,42.00,2575.00,0.00,1175.00,
2015,1,"AA","American Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",314.00,68.00,26.79,4.94,11.34,0.00,24.93,2.00,0.00,3417.00,1421.00,176.00,462.00,0.00,1358.00,
2015,1,"AA","American Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",353.00,92.00,37.65,3.24,14.22,0.00,36.89,4.00,0.00,5905.00,2157.00,339.00,721.00,0.00,2688.00,
2015,1,"AS","Alaska Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",120.00,23.00,4.96,0.00,13.04,0.00,5.00,0.00,0.00,690.00,142.00,0.00,342.00,0.00,206.00,
2015,1,"AS","Alaska Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",4058.00,603.00,109.99,27.78,237.25,0.10,227.88,21.00,5.00,31053.00,6173.00,2789.00,7562.00,2.00,14527.00,
2015,1,"AS","Alaska Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",592.00,85.00,30.22,1.78,32.75,0.00,20.25,1.00,1.00,3712.00,1438.00,342.00,862.00,0.00,1070.00,
2015,1,"AS","Alaska Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",58.00,16.00,4.54,0.00,6.69,0.00,4.76,2.00,0.00,582.00,155.00,0.00,237.00,0.00,190.00,
2015,1,"AS","Alaska Airlines Inc.","BOS","Boston, MA: Logan International",108.00,16.00,6.79,0.74,7.52,0.00,0.94,3.00,1.00,1180.00,718.00,106.00,307.00,0.00,49.00,
2015,1,"AS","Alaska Airlines Inc.","MCO","Orlando, FL: Orlando International",64.00,9.00,2.74,0.09,5.60,0.00,0.57,0.00,0.00,299.00,75.00,7.00,174.00,0.00,43.00,
2015,1,"AS","Alaska Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",98.00,16.00,4.97,0.00,10.07,0.00,0.96,0.00,0.00,723.00,306.00,0.00,310.00,0.00,107.00,
2015,1,"AS","Alaska Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",31.00,13.00,4.11,0.00,8.89,0.00,0.00,0.00,0.00,627.00,162.00,0.00,465.00,0.00,0.00,
2015,1,"AS","Alaska Airlines Inc.","PDX","Portland, OR: Portland International",1132.00,120.00,26.88,7.77,31.63,0.00,53.72,3.00,1.00,7930.00,2015.00,655.00,1143.00,0.00,4117.00,
2015,1,"AS","Alaska Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",31.00,4.00,1.94,1.00,1.06,0.00,0.00,0.00,0.00,107.00,73.00,16.00,18.00,0.00,0.00,
2015,1,"AS","Alaska Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",34.00,5.00,3.85,0.00,1.15,0.00,0.00,0.00,0.00,263.00,240.00,0.00,23.00,0.00,0.00,
2015,1,"AS","Alaska Airlines Inc.","LAS","Las Vegas, NV: McCarran International",383.00,56.00,16.19,0.83,21.47,0.00,17.51,0.00,0.00,2601.00,861.00,28.00,701.00,0.00,1011.00,
2015,1,"AS","Alaska Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",206.00,43.00,11.70,0.79,14.69,0.40,15.41,0.00,0.00,2516.00,757.00,27.00,729.00,8.00,995.00,
2015,1,"AS","Alaska Airlines Inc.","SFO","San Francisco, CA: San Francisco International",451.00,92.00,21.03,0.43,55.09,0.00,15.44,1.00,1.00,5100.00,1269.00,12.00,2919.00,0.00,900.00,
2015,1,"AS","Alaska Airlines Inc.","SAN","San Diego, CA: San Diego International",439.00,54.00,23.38,0.93,11.90,0.00,17.78,1.00,1.00,2487.00,1161.00,34.00,388.00,0.00,904.00,
2015,1,"AS","Alaska Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",105.00,12.00,4.64,0.00,6.48,0.00,0.88,0.00,0.00,475.00,235.00,0.00,187.00,0.00,53.00,
2015,1,"AS","Alaska Airlines Inc.","DEN","Denver, CO: Denver International",124.00,15.00,5.81,0.00,6.77,0.00,2.42,0.00,0.00,535.00,225.00,0.00,229.00,0.00,81.00,
2015,1,"AS","Alaska Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",212.00,10.00,2.21,0.57,1.35,0.00,5.87,0.00,0.00,366.00,72.00,12.00,36.00,0.00,246.00,
2015,1,"AS","Alaska Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",31.00,10.00,1.50,0.00,7.23,0.00,1.27,0.00,0.00,416.00,142.00,0.00,152.00,0.00,122.00,
2015,1,"AS","Alaska Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",31.00,9.00,2.00,1.00,4.10,0.00,1.90,0.00,0.00,251.00,63.00,27.00,99.00,0.00,62.00,
2015,1,"AS","Alaska Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31.00,3.00,2.48,0.00,0.52,0.00,0.00,0.00,0.00,160.00,147.00,0.00,13.00,0.00,0.00,
2015,1,"AS","Alaska Airlines Inc.","TPA","Tampa, FL: Tampa International",31.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,
2015,1,"AS","Alaska Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",31.00,7.00,3.48,0.00,3.52,0.00,0.00,0.00,0.00,221.00,124.00,0.00,97.00,0.00,0.00,
2015,1,"AS","Alaska Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",183.00,43.00,10.93,0.75,27.83,0.00,3.49,0.00,1.00,1939.00,652.00,24.00,919.00,0.00,344.00,
2015,1,"B6","JetBlue Airways","JFK","New York, NY: John F. Kennedy International",3494.00,850.00,187.77,9.83,370.32,1.93,280.15,178.00,5.00,47046.00,9764.00,720.00,18532.00,154.00,17876.00,
2015,1,"B6","JetBlue Airways","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1660.00,415.00,124.40,7.91,155.18,1.00,126.50,67.00,2.00,21448.00,6245.00,504.00,5913.00,20.00,8766.00,
2015,1,"B6","JetBlue Airways","EWR","Newark, NJ: Newark Liberty International",621.00,158.00,40.10,1.31,64.88,1.57,50.14,32.00,1.00,10096.00,2236.00,142.00,4091.00,101.00,3526.00,
2015,1,"B6","JetBlue Airways","LAS","Las Vegas, NV: McCarran International",325.00,55.00,15.62,3.73,13.70,0.43,21.51,9.00,0.00,3534.00,692.00,422.00,897.00,16.00,1507.00,
2015,1,"B6","JetBlue Airways","SFO","San Francisco, CA: San Francisco International",402.00,70.00,18.97,3.12,34.41,0.27,13.22,18.00,1.00,3911.00,1245.00,339.00,1365.00,54.00,908.00,
2015,1,"B6","JetBlue Airways","BOS","Boston, MA: Logan International",3278.00,731.00,175.59,12.56,209.60,0.73,332.52,245.00,2.00,39146.00,9116.00,1279.00,7973.00,66.00,20712.00,
